,BPC9,BPC10,BPC11,BPC12,BPC13,BPC14,BPC15,BPC16,BPCdem1,BPCdem2,indpt_EO,xdemWhite,demBlackBin,xdemHispBin,demRaceOther,age_18-34,age_35-44,age_45-64,age_65+,xeduc3_nocollege,xeduc3_bach,xeduc3_postgrad,xpid3_D,xpid3_I,xpid3_R,xsubVote20O_Biden,xsubVote20O_Trump,xsubVote20O_Other,xsubVote20O_NoVote,xdemGender_M,xdemGender_F
1306,3,3,3,3,3,3,4,3,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1307,1,1,1,1,1,1,1,1,,1.0,0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1308,5,5,3,3,2,2,2,3,0.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1309,1,1,1,1,1,1,1,1,,1.0,1,0.0,0.0,0.0,1.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
1310,1,1,1,1,1,1,1,1,,1.0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1311,4,4,4,4,4,4,3,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1312,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1313,1,1,1,1,1,1,1,1,1.0,,1,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1314,5,5,5,5,5,5,5,5,0.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1315,1,1,2,3,3,3,2,3,,0.0,0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1316,3,2,2,2,3,3,3,3,,1.0,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1317,1,1,1,1,1,1,1,1,0.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1318,5,5,5,5,5,5,5,5,,,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1319,5,5,5,5,5,5,5,5,,,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1320,2,2,1,3,2,1,2,1,,,1,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1321,5,3,5,3,5,5,2,2,,,0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1322,1,2,2,2,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1323,5,5,5,5,5,5,5,5,1.0,,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1324,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1325,2,2,3,4,2,2,3,3,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1326,4,3,3,4,3,2,3,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1327,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
1328,1,1,2,2,1,1,2,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1329,1,1,1,1,2,2,2,2,,0.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1330,3,2,5,5,4,4,1,1,,0.0,0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1331,1,1,1,1,1,1,1,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1332,2,2,2,2,2,2,2,2,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1333,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1334,2,3,3,3,3,4,3,2,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1335,1,1,1,1,1,1,1,1,,,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1336,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1337,2,2,2,2,2,2,2,2,,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1338,1,1,1,1,1,1,1,1,,,0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1339,2,2,3,3,2,2,3,2,1.0,,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1340,3,3,4,4,2,2,2,2,1.0,,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1341,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1342,1,1,2,1,2,2,2,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1343,2,2,1,1,1,1,1,2,,1.0,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1344,2,3,2,4,2,2,2,3,1.0,,0,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1345,1,1,1,1,1,1,1,1,,0.0,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1346,2,2,2,1,1,2,2,2,,1.0,0,0.0,0.0,1.0,1.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1347,1,1,1,1,1,1,1,1,,1.0,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1348,3,3,3,3,5,3,3,3,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1349,3,2,3,3,3,3,3,3,,1.0,1,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1350,5,1,1,1,2,2,2,2,,1.0,1,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
1351,2,2,2,2,2,2,2,2,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1352,5,5,5,5,5,5,2,2,0.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1353,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1354,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,1.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1355,3,2,2,3,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1356,1,2,1,2,2,1,2,1,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1357,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1358,3,4,3,4,3,2,1,2,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1359,4,1,2,4,2,1,2,2,0.0,,1,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1360,2,2,2,2,2,2,2,2,,0.0,0,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1361,1,1,2,1,2,2,2,2,,1.0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1362,2,2,2,2,3,3,3,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1363,4,4,4,4,4,4,4,4,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1364,1,4,4,4,4,4,4,4,,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1365,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1366,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1367,2,5,5,5,5,5,5,2,,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1368,1,1,1,1,1,1,1,1,1.0,,0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1369,4,4,4,4,4,4,4,4,1.0,,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1370,5,5,5,5,5,5,5,5,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1371,3,3,3,3,3,3,3,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1372,2,3,2,3,3,3,3,3,0.0,,1,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1373,4,5,5,4,5,5,5,4,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1374,2,2,2,2,2,2,2,2,0.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
1375,1,1,1,1,1,1,1,2,,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
1376,4,4,4,4,4,4,4,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1377,1,3,3,2,2,3,3,3,0.0,,0,1.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1378,2,2,2,5,2,2,2,2,,,1,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1379,1,1,1,1,1,1,1,1,,1.0,1,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1380,1,1,1,1,1,1,1,1,,0.0,0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1381,1,1,1,1,1,1,1,1,,1.0,0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1382,3,3,3,3,3,3,3,3,,0.0,0,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1383,1,1,1,1,1,1,1,1,0.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1384,1,1,1,3,2,2,2,3,1.0,,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1385,1,1,1,2,1,1,1,1,0.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1386,2,2,3,3,2,2,2,2,,,1,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1387,2,2,2,4,2,2,2,4,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1388,3,2,3,3,2,2,3,2,,1.0,1,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1389,1,1,1,1,1,1,1,1,,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1390,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
1391,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1392,4,4,4,4,4,4,4,4,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1393,1,1,1,1,2,2,1,2,1.0,,1,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1394,3,3,2,3,3,3,3,3,1.0,,0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1395,5,5,5,5,2,2,2,2,,1.0,0,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1396,5,5,5,5,5,3,5,3,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1397,1,3,1,3,2,3,1,3,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1398,2,2,2,2,2,2,2,2,,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1399,1,1,1,2,1,1,2,1,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1400,3,2,3,4,1,2,2,3,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1401,5,5,5,5,5,5,5,5,,1.0,0,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1402,1,3,1,2,5,2,2,3,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1403,1,1,2,1,1,1,1,1,,1.0,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1404,2,5,5,5,5,5,5,5,,,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1405,2,2,2,2,2,2,2,2,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1406,2,1,2,3,2,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
1407,3,3,3,3,3,3,3,3,1.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1408,4,4,4,4,4,4,4,4,1.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1409,4,4,4,4,4,4,4,4,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1410,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1411,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1412,4,4,4,4,4,4,4,4,1.0,,0,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1413,4,2,1,1,1,1,1,1,,,0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1414,3,3,3,3,2,3,3,3,,1.0,0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1415,2,3,3,3,3,4,4,4,0.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1416,2,2,2,3,2,2,3,3,0.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1417,4,4,4,4,3,3,3,4,,0.0,1,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1418,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1419,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
1420,5,5,5,5,5,5,5,5,,,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1421,2,5,2,2,2,5,5,5,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1422,1,2,2,2,2,2,3,3,1.0,,0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1423,2,2,2,2,2,2,2,2,,1.0,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1424,5,5,5,5,5,5,5,5,,,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1425,3,3,3,3,3,3,3,3,,,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1426,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1427,3,3,1,4,2,1,1,4,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1428,1,1,1,1,1,1,1,1,,1.0,0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1429,1,5,5,5,1,5,5,5,,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
1430,1,1,1,1,1,1,1,1,,1.0,0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1431,1,1,1,1,1,1,1,1,0.0,,0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1432,1,1,2,1,2,1,2,1,,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1433,3,2,5,5,2,3,5,5,,0.0,0,0.0,0.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1434,2,2,2,2,1,2,1,2,1.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1435,1,1,1,1,1,1,1,1,1.0,,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1436,2,2,2,2,2,2,2,2,,,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1437,1,1,1,1,1,1,1,1,0.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1438,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1439,2,2,2,2,2,2,2,2,,1.0,0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1440,5,5,5,5,5,5,5,5,,,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1441,4,2,2,4,2,2,2,2,1.0,,0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1442,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1443,1,1,1,1,1,1,1,1,1.0,,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1444,3,5,5,5,3,3,3,3,,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1445,2,1,2,3,2,3,3,3,0.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1446,2,2,2,2,2,2,2,2,,1.0,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1447,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1448,3,3,3,3,3,3,3,3,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1449,2,2,2,3,2,1,2,3,,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1450,1,1,1,2,2,2,2,2,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1451,1,1,1,1,1,1,1,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1452,2,2,2,2,2,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1453,2,2,2,3,3,3,3,3,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1454,1,1,1,1,1,1,1,1,,,1,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1455,1,5,5,5,1,5,5,2,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1456,4,4,4,4,4,3,3,3,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1457,4,4,4,3,2,2,2,2,0.0,,0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1458,2,2,2,2,2,2,2,2,,1.0,1,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1459,1,1,2,1,2,2,2,1,,1.0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1460,1,1,1,1,1,1,1,1,,1.0,1,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1461,2,2,2,2,3,2,2,2,0.0,,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1462,2,2,2,2,2,2,2,2,,1.0,1,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1463,3,2,3,2,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1464,1,1,4,4,4,4,4,4,,1.0,0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1465,1,2,2,2,1,1,1,2,,1.0,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1466,1,3,2,4,2,1,3,2,0.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1467,5,5,3,3,5,2,2,3,0.0,,1,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1468,5,4,4,4,4,4,4,4,,,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1469,1,1,1,1,1,1,1,1,,1.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1470,1,1,1,1,1,1,1,1,,0.0,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1471,2,2,2,3,4,2,5,2,,1.0,1,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1472,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1473,2,3,2,3,2,2,3,3,,,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1474,5,5,5,5,5,5,5,5,,1.0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1475,1,1,1,1,1,1,1,1,,1.0,1,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1476,2,4,4,4,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1477,4,3,1,4,2,2,2,3,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1478,1,1,1,1,1,1,1,1,,0.0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
1479,5,5,5,5,5,5,5,5,,0.0,0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1480,5,5,5,5,5,5,5,5,,,1,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1481,3,3,3,3,2,3,2,2,0.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1482,1,1,1,3,1,1,1,1,,1.0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1483,3,3,3,3,3,3,3,3,1.0,,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1484,1,1,1,1,1,1,1,1,0.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1485,4,4,4,4,2,2,2,2,1.0,,0,1.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1486,2,2,2,3,2,2,2,2,0.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1487,2,2,2,1,2,5,5,5,1.0,,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1488,2,2,2,2,2,2,2,2,1.0,,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1489,2,2,2,2,2,2,2,2,,,0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1490,1,2,2,1,1,1,2,2,,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1491,1,2,2,3,1,2,2,2,1.0,,1,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1492,2,2,2,2,2,2,2,2,,,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
