"xdemAll","age","AUD","BPC1_1NET","BPC1_2NET","BPC1_3NET","BPC1_4NET","BPC1_5NET","BPC1_6NET","BPC1_7NET","BPC1_8NET","BPC1_9NET","BPC1_10NET","BPC1_11NET","BPC1_12NET","BPC1_13NET","BPC1_14_TEXT","BPC1_14NET","BPC1_15NET","BPC1_16NET","BPC2","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14_TEXT","BPC3_14NET","BPC3_15NET","BPC3_16NET","BPC4","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14_TEXT","BPC5_14NET","BPC5_15NET","BPC5_16NET","BPC6a","BPC6a_cand1n","BPC6a_cand2n","BPC6b","BPC6b_cand1n","BPC6b_cand2n","BPC6c","BPC6c_cand1n","BPC6c_cand2n","BPC6d","BPC6d_cand1n","BPC6d_cand2n","BPC6e","BPC6e_cand1n","BPC6e_cand2n","BPC6f","BPC6f_cand1n","BPC6f_cand2n","BPC7","BPC8","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14","BPC15","BPC16","BPC17_1NET","BPC17_2NET","BPC17_3NET","BPC17_4NET","BPC17_5NET","BPC17_6NET","BPC17_7NET","BPC17_8NET","BPC17_9_TEXT","BPC17_9NET","BPC17_10NET","BPCdem1","BPCdem2","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","BPCxdem6","BPCxdem7","BPCxdem8","BPCxdem9","demAgeGeneration","demBlackBin","demRaceOther","xBPC7dem","xBPC7rep","xBPC7state","xdemBidenApprove","xdemBidenApprove2","xdemBidenFav","xdemBidenFavFull","xdemEmploy","xdemEvang","xdemGender","xdemHispBin","xdemIdeo3","xdemInc3","xdemMilHH1","xdemReligion","xdemReligOther","xdemUsr","xdemWhite","xeduc3","xnr1","xnr3","xpid3","xpidGender","xreg4","xsubVote14O","xsubVote16O","xsubVote18O","xsubVote20O","wts"
1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,1,2,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,1,2,2,1,NA,2,2,2,1,4,13,1,1,14,2,5,2,1,13,15,1,10,8,1,8,15,5,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,1,NA,NA,5,NA,1,1,1,1,1,1,1,NA,1,1,2,5,NA,1,NA,1,1,5,1,1,3,1,1,1,1,0.819977767568846
1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,2,3,2,1,12,5,2,15,13,2,6,2,3,1,9,3,8,4,5,7,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,1,1,NA,NA,NA,4,NA,NA,NA,5,NA,1,1,1,1,6,NA,2,NA,3,1,2,4,NA,1,1,2,1,4,1,2,3,2,1,NA,1,0.41803284719601136
1,4,1,2,2,2,1,2,2,2,2,2,1,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,3,9,12,2,9,14,3,1,10,3,3,4,1,7,9,1,6,10,5,2,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,NA,5,2,4,2,4,6,NA,1,NA,3,1,2,3,NA,2,1,1,2,8,3,5,3,1,2,2,2,1.307218526172117
1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,3,5,7,3,12,13,3,7,4,3,9,1,3,9,12,3,8,4,6,7,5,2,2,5,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,1,1,NA,NA,NA,4,1,NA,NA,6,NA,1,2,1,2,6,1,2,NA,1,1,2,1,NA,2,NA,1,1,5,1,2,2,1,1,1,1,0.16849937338699056
1,4,1,2,2,2,2,1,2,2,2,2,1,2,2,1,NA,2,2,2,NA,2,2,2,2,1,2,2,1,2,2,2,1,2,NA,2,2,2,NA,1,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,1,5,4,3,13,9,3,15,8,2,4,5,2,8,5,3,2,8,2,5,1,1,1,3,1,1,1,3,1,2,2,2,1,2,1,2,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,1,NA,4,NA,NA,NA,2,NA,2,4,2,4,6,2,1,NA,3,3,2,1,NA,3,1,2,2,1,3,5,2,1,2,2,2,1.8425593909763975
1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,14,15,3,14,2,3,10,4,1,5,9,2,8,5,3,1,11,6,7,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,4,NA,NA,6,NA,NA,2,4,2,4,6,NA,1,NA,3,2,2,4,NA,1,1,1,2,1,3,5,4,1,2,2,2,1.9467613646037942
1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,NA,2,2,2,NA,1,2,2,2,2,2,2,1,2,2,1,2,2,NA,2,2,2,NA,2,2,1,2,2,2,2,1,2,2,1,2,2,NA,2,2,2,2,2,1,2,5,1,3,10,12,2,7,9,1,1,14,3,12,10,6,7,2,3,3,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,6,NA,NA,NA,NA,2,3,1,NA,1,1,NA,1,2,4,NA,2,1,1,1,1,2,3,3,2,4,NA,4,1.6737245419140778
1,3,1,2,2,2,2,1,2,2,1,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,2,9,10,1,10,3,3,13,3,3,3,4,3,9,1,2,4,10,1,1,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,NA,2,2,4,NA,3,NA,NA,NA,1,NA,NA,NA,1,3,NA,NA,1,NA,NA,2,4,2,4,7,2,2,NA,NA,2,2,1,NA,2,1,1,2,1,3,6,1,1,4,1,4,0.8879618789919158
1,4,1,2,2,2,1,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,11,4,3,7,9,1,11,8,3,1,7,1,12,1,2,11,12,3,5,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,1,NA,NA,NA,3,1,2,1,2,6,NA,2,NA,1,1,2,4,NA,1,NA,2,2,4,1,2,4,1,1,1,1,1.1283994461372493
1,4,1,2,2,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,1,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,2,2,2,3,1,9,3,1,2,3,2,1,3,3,6,3,1,2,3,2,3,3,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,1,NA,3,NA,2,4,2,4,6,NA,1,NA,2,3,2,3,NA,2,NA,3,2,2,2,3,4,1,1,1,1,1.435214580917196
1,3,1,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,2,13,7,2,9,6,3,9,2,1,14,1,3,13,8,1,7,9,2,1,2,1,2,3,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,2,NA,2,4,2,4,1,1,2,NA,3,1,1,1,NA,3,1,1,2,1,3,6,3,1,2,2,2,1.3153405568239478
1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,1,8,10,1,7,1,1,3,7,1,2,7,1,5,15,1,7,13,3,7,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,2,1,NA,3,NA,NA,NA,NA,1,2,5,1,1,NA,2,1,2,5,NA,2,NA,1,1,2,3,5,3,2,4,NA,4,0.5813791805057134
1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,3,4,14,3,6,3,2,11,13,3,15,1,1,15,14,1,2,1,5,2,1,1,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,3,NA,NA,NA,NA,5,1,2,1,2,7,NA,2,NA,1,1,2,4,NA,2,1,3,1,5,1,2,2,2,1,1,1,0.3865762567624331
1,3,1,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,2,2,2,NA,1,1,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,1,5,14,2,2,5,3,4,15,1,7,12,1,5,14,1,5,1,4,6,4,4,4,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,NA,4,2,4,2,4,3,1,2,NA,3,1,2,5,NA,2,1,1,2,1,2,4,3,2,4,2,2,0.14334356234943776
1,4,1,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,1,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,3,3,1,3,2,3,3,2,3,3,2,1,3,7,4,3,3,2,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,NA,5,1,2,1,2,6,2,1,NA,3,1,1,1,NA,3,1,1,1,8,2,3,3,2,2,2,2,1.3902190374135228
1,3,1,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,1,2,2,2,1,1,2,2,2,2,2,2,2,NA,2,2,2,2,9,6,1,8,9,1,12,7,2,1,15,3,7,3,3,14,1,5,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,5,1,1,1,1,1,NA,2,NA,1,1,2,4,NA,2,1,2,1,3,1,2,1,1,1,1,1,0.4231002038801372
1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,NA,2,2,2,NA,2,2,1,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,3,5,10,3,13,7,3,12,7,3,5,12,3,6,7,3,14,12,3,7,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,NA,2,2,NA,2,NA,NA,2,1,1,NA,NA,NA,1,2,1,NA,3,NA,NA,NA,NA,NA,NA,1,1,1,NA,2,1,2,1,NA,1,NA,1,2,5,1,1,2,2,4,NA,4,0.2197284897719883
1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,1,2,2,1,1,2,2,2,2,2,2,2,NA,2,2,2,3,4,3,2,3,6,3,2,1,1,6,4,1,10,8,1,12,2,5,5,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,1,1,NA,NA,NA,4,NA,NA,NA,5,NA,1,1,1,1,6,2,2,NA,1,2,2,1,NA,2,1,3,1,5,1,2,4,1,1,1,1,0.780169874174707
1,4,1,2,2,2,2,1,2,2,1,2,2,2,2,1,NA,2,2,2,NA,2,2,2,1,1,2,2,1,2,2,2,2,2,NA,2,2,2,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,6,2,2,4,2,2,4,6,1,6,1,2,1,2,3,4,1,5,5,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,1,2,6,NA,1,NA,1,3,2,2,1,2,1,3,2,1,1,1,1,1,1,1,1,1.053434856234149
1,4,1,2,2,1,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,2,2,2,NA,2,1,1,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,3,9,4,1,1,2,2,4,5,1,6,15,1,7,3,3,13,15,2,6,1,1,1,4,1,3,1,3,1,1,2,2,1,1,2,2,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,1,NA,4,NA,NA,NA,2,NA,2,4,2,4,6,1,1,NA,3,1,2,1,NA,3,1,1,2,2,3,5,3,1,2,2,2,2.108081366540353
1,4,1,1,1,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,NA,1,1,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,NA,2,1,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,2,3,14,1,3,1,14,2,1,2,2,6,12,2,4,5,2,7,6,5,1,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,5,NA,1,2,1,2,6,NA,2,NA,3,1,2,1,1,3,1,1,2,4,2,4,2,1,1,2,1,1.6539174275514525
1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,3,1,8,3,9,5,3,7,6,3,11,4,3,3,12,3,15,14,4,7,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,4,NA,2,3,2,3,6,NA,1,NA,2,1,2,4,NA,2,1,1,2,4,2,3,3,2,4,NA,4,0.11162461600489011
1,3,1,2,2,2,2,1,2,2,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,1,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,7,9,1,11,4,3,4,14,1,6,12,2,8,6,1,5,7,4,2,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,4,NA,NA,2,3,2,3,6,2,2,NA,2,1,2,1,NA,2,1,3,2,2,1,2,1,1,1,1,1,0.996695882509789
1,3,1,2,2,2,2,2,2,2,1,2,1,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,2,2,2,2,1,1,2,2,2,2,2,2,NA,2,2,2,1,1,9,3,14,3,2,2,15,2,10,7,3,10,5,1,12,4,1,6,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,NA,1,3,NA,NA,NA,NA,1,2,4,2,4,2,1,2,NA,3,2,1,5,NA,3,1,1,2,1,3,6,3,1,2,2,2,1.3153405568239478
1,4,1,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,1,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,2,3,6,1,8,4,2,2,10,1,11,12,1,13,1,2,3,8,5,5,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,5,1,1,1,2,6,NA,1,NA,1,1,2,4,NA,2,1,2,2,4,1,1,3,2,1,1,1,0.48805516021354683
1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,3,6,7,2,2,6,1,12,6,2,2,12,2,10,11,1,6,12,2,7,3,2,3,2,3,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,2,4,2,4,7,1,2,NA,2,1,2,5,NA,3,1,1,2,3,2,4,3,2,4,NA,4,0.3122763805308761
1,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,1,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,3,4,2,3,2,1,3,2,1,3,7,1,3,1,2,3,1,2,4,6,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,4,NA,2,4,2,4,6,2,1,NA,3,3,1,1,NA,2,1,3,2,1,3,5,1,1,3,2,3,0.2532444353333663
1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,NA,2,2,2,NA,2,2,1,2,2,2,2,1,2,2,1,2,2,NA,2,2,2,NA,2,1,2,2,2,2,2,2,1,2,2,2,1,NA,2,2,2,1,4,1,1,9,15,1,13,3,1,8,4,2,5,12,2,7,4,5,4,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,NA,NA,NA,5,NA,1,1,1,1,1,1,1,NA,3,3,2,1,NA,1,1,3,1,3,1,1,4,2,1,1,1,1.1012346689615227
1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,2,15,12,3,7,9,1,5,9,3,9,12,1,5,11,1,8,11,3,5,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,1,1,NA,NA,NA,4,NA,NA,NA,3,NA,1,1,1,1,4,2,2,NA,2,1,2,1,NA,2,1,1,1,4,1,2,1,2,1,NA,1,0.543784458762288
1,4,1,1,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,NA,1,1,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,3,1,9,3,1,4,3,8,7,3,15,9,1,2,9,2,15,5,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,5,NA,1,2,1,2,6,2,1,NA,3,2,2,1,NA,3,1,1,1,1,3,5,2,1,2,2,1,1.1482902722359085
1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,1,2,1,NA,2,2,2,NA,2,1,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,3,15,12,2,8,6,3,4,13,2,7,5,1,1,2,3,12,4,1,7,4,4,4,4,4,4,4,4,1,1,2,1,1,1,1,1,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,NA,1,3,NA,1,1,NA,NA,2,4,2,4,6,NA,2,NA,3,1,2,2,1,1,NA,1,2,2,3,6,4,1,2,2,2,4.694897930327607
1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,1,2,1,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,3,1,9,1,7,15,1,6,3,1,14,6,3,13,4,1,12,3,2,2,2,2,2,2,2,2,2,3,1,1,2,2,1,1,1,2,NA,2,2,3,NA,3,NA,NA,NA,1,NA,NA,1,NA,4,NA,NA,NA,NA,2,2,4,2,4,6,1,2,NA,3,1,2,1,NA,3,1,2,2,1,3,6,3,1,2,2,2,0.7652383379018868
1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,1,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,2,15,13,3,14,7,1,8,1,3,15,9,2,1,2,2,10,13,3,2,1,1,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,1,NA,NA,NA,3,1,2,1,2,1,NA,1,NA,1,2,2,3,NA,2,NA,2,2,1,1,1,3,1,1,1,1,0.382677817918005
1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,NA,2,2,2,NA,2,2,2,1,2,2,2,1,2,2,2,2,1,NA,2,2,2,NA,2,1,2,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,2,10,7,1,15,5,2,14,5,1,7,10,2,15,13,2,1,15,5,3,1,1,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,NA,NA,5,NA,NA,1,2,2,3,1,NA,1,NA,1,1,2,4,NA,1,1,2,1,5,1,1,1,2,4,NA,4,0.531193646276446
1,4,1,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,3,2,15,2,9,14,1,4,9,2,9,1,1,4,2,2,15,6,5,5,1,1,1,4,1,1,1,4,1,1,2,1,1,1,1,1,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5,2,4,2,4,6,NA,1,NA,3,3,2,4,NA,2,1,2,2,1,2,3,3,1,2,2,2,1.7443709678647732
1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,1,2,2,NA,2,2,2,3,15,14,2,3,12,3,7,1,3,13,7,3,11,7,3,1,9,6,7,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,6,NA,2,4,2,4,6,1,2,NA,NA,1,2,5,NA,2,1,1,2,4,2,4,3,2,4,NA,4,0.10561241115234317
1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,1,2,1,2,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,3,9,1,5,1,3,10,9,3,13,4,3,10,2,3,10,12,3,2,2,3,3,3,3,3,3,3,1,2,2,2,2,1,2,2,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,NA,1,4,NA,NA,NA,NA,3,2,4,2,4,6,NA,2,NA,3,2,2,4,NA,3,1,1,2,1,3,6,2,1,2,2,2,1.3893794037828602
1,3,1,2,2,2,2,2,2,1,2,2,1,2,2,1,NA,2,2,2,NA,1,2,2,2,1,2,2,2,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,4,3,2,4,9,1,8,14,1,15,8,2,5,12,1,6,4,4,6,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,4,NA,2,4,2,4,1,1,2,NA,3,1,2,1,NA,2,1,1,2,2,2,4,2,2,4,NA,4,0.22712382612170104
1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,NA,2,2,2,NA,2,2,1,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,2,2,1,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,2,5,4,1,2,14,1,10,3,2,5,15,2,13,2,1,4,6,5,6,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,5,1,1,1,1,1,1,1,NA,1,3,2,1,NA,1,1,2,1,1,1,1,3,1,1,1,1,0.992251458086559
1,4,1,2,1,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,1,2,2,1,2,2,2,2,1,2,NA,2,2,2,NA,1,1,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,2,14,12,2,1,2,2,13,5,2,6,8,1,11,6,3,1,15,2,4,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,NA,2,NA,1,2,1,2,6,1,2,NA,1,1,2,1,NA,3,1,1,2,4,1,2,2,1,1,1,1,1.6539174275514525
1,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,2,3,8,2,4,2,1,2,14,3,3,7,1,5,8,3,1,9,4,2,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,4,NA,1,NA,4,NA,1,1,1,1,6,2,1,NA,1,1,2,5,NA,1,NA,3,2,4,1,1,1,2,1,1,1,0.10883829147598643
